"","ensembl_gene_id","external_gene_name","description"
"208","ENSG00000223532","HLA-B","major histocompatibility complex, class I, B [Source:HGNC Symbol;Acc:HGNC:4932]"
"209","ENSG00000169260","ZNF311","zinc finger protein 311 [Source:HGNC Symbol;Acc:HGNC:13847]"
"210","ENSG00000274233","CCL5","C-C motif chemokine ligand 5 [Source:HGNC Symbol;Acc:HGNC:10632]"
"211","ENSG00000206301","HLA-DQA2","major histocompatibility complex, class II, DQ alpha 2 [Source:HGNC Symbol;Acc:HGNC:4943]"
"212","ENSG00000231617","DAXX","death domain associated protein [Source:HGNC Symbol;Acc:HGNC:2681]"
"213","ENSG00000274221","CCL3","C-C motif chemokine ligand 3 [Source:HGNC Symbol;Acc:HGNC:10627]"
"214","ENSG00000228321","TNF","tumor necrosis factor [Source:HGNC Symbol;Acc:HGNC:11892]"
"215","ENSG00000225201","HLA-E","major histocompatibility complex, class I, E [Source:HGNC Symbol;Acc:HGNC:4962]"
"216","ENSG00000243496","HLA-DOB","major histocompatibility complex, class II, DO beta [Source:HGNC Symbol;Acc:HGNC:4937]"
"217","ENSG00000237155","IER3","immediate early response 3 [Source:HGNC Symbol;Acc:HGNC:5392]"
"218","ENSG00000237095","MDC1","mediator of DNA damage checkpoint 1 [Source:HGNC Symbol;Acc:HGNC:21163]"
"219","ENSG00000232339","NOTCH4","notch receptor 4 [Source:HGNC Symbol;Acc:HGNC:7884]"
"220","ENSG00000228575","MDC1","mediator of DNA damage checkpoint 1 [Source:HGNC Symbol;Acc:HGNC:21163]"
"221","ENSG00000237405","AGER","advanced glycosylation end-product specific receptor [Source:HGNC Symbol;Acc:HGNC:320]"
"222","ENSG00000206481","MDC1","mediator of DNA damage checkpoint 1 [Source:HGNC Symbol;Acc:HGNC:21163]"
"223","ENSG00000206291","HLA-DPA1","major histocompatibility complex, class II, DP alpha 1 [Source:HGNC Symbol;Acc:HGNC:4938]"
"224","ENSG00000227333","EHMT2","euchromatic histone lysine methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:14129]"
"225","ENSG00000234078","DDR1","discoidin domain receptor tyrosine kinase 1 [Source:HGNC Symbol;Acc:HGNC:2730]"
"226","ENSG00000236759","EHMT2","euchromatic histone lysine methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:14129]"
"227","ENSG00000281813","KAT6B","lysine acetyltransferase 6B [Source:HGNC Symbol;Acc:HGNC:17582]"
"228","ENSG00000227231","IER3","immediate early response 3 [Source:HGNC Symbol;Acc:HGNC:5392]"
"229","ENSG00000236177","HLA-DPA1","major histocompatibility complex, class II, DP alpha 1 [Source:HGNC Symbol;Acc:HGNC:4938]"
"230","ENSG00000223355","NOTCH4","notch receptor 4 [Source:HGNC Symbol;Acc:HGNC:7884]"
"231","ENSG00000229295","HLA-DPB1","major histocompatibility complex, class II, DP beta 1 [Source:HGNC Symbol;Acc:HGNC:4940]"
"232","ENSG00000232575","TUBB","tubulin beta class I [Source:HGNC Symbol;Acc:HGNC:20778]"
"233","ENSG00000240508","PSMB9","proteasome 20S subunit beta 9 [Source:HGNC Symbol;Acc:HGNC:9546]"
"234","ENSG00000230254","HLA-E","major histocompatibility complex, class I, E [Source:HGNC Symbol;Acc:HGNC:4962]"
"235","ENSG00000206237","HLA-DQB1","major histocompatibility complex, class II, DQ beta 1 [Source:HGNC Symbol;Acc:HGNC:4944]"
"236","ENSG00000243594","PSMB9","proteasome 20S subunit beta 9 [Source:HGNC Symbol;Acc:HGNC:9546]"
"237","ENSG00000231939","HLA-DQB1","major histocompatibility complex, class II, DQ beta 1 [Source:HGNC Symbol;Acc:HGNC:4944]"
"238","ENSG00000239457","HLA-DOB","major histocompatibility complex, class II, DO beta [Source:HGNC Symbol;Acc:HGNC:4937]"
"239","ENSG00000276726","DNAJA3","DnaJ heat shock protein family (Hsp40) member A3 [Source:HGNC Symbol;Acc:HGNC:11808]"
"240","ENSG00000206406","CSNK2B","casein kinase 2 beta [Source:HGNC Symbol;Acc:HGNC:2460]"
"241","ENSG00000241386","HLA-DOB","major histocompatibility complex, class II, DO beta [Source:HGNC Symbol;Acc:HGNC:4937]"
"242","ENSG00000224608","HLA-B","major histocompatibility complex, class I, B [Source:HGNC Symbol;Acc:HGNC:4932]"
"243","ENSG00000280477","RASA3","RAS p21 protein activator 3 [Source:HGNC Symbol;Acc:HGNC:20331]"
"244","ENSG00000229698","HLA-F","major histocompatibility complex, class I, F [Source:HGNC Symbol;Acc:HGNC:4963]"
"245","ENSG00000231286","HLA-DQB1","major histocompatibility complex, class II, DQ beta 1 [Source:HGNC Symbol;Acc:HGNC:4944]"
"246","ENSG00000231225","MICA","MHC class I polypeptide-related sequence A [Source:HGNC Symbol;Acc:HGNC:7090]"
"247","ENSG00000281526","ZNF546","zinc finger protein 546 [Source:HGNC Symbol;Acc:HGNC:28671]"
"248","ENSG00000206292","HLA-DOA","major histocompatibility complex, class II, DO alpha [Source:HGNC Symbol;Acc:HGNC:4936]"
"249","ENSG00000236925","LTB","lymphotoxin beta [Source:HGNC Symbol;Acc:HGNC:6711]"
"250","ENSG00000206320","AGER","advanced glycosylation end-product specific receptor [Source:HGNC Symbol;Acc:HGNC:320]"
"251","ENSG00000226826","HLA-DPB1","major histocompatibility complex, class II, DP beta 1 [Source:HGNC Symbol;Acc:HGNC:4940]"
"252","ENSG00000235657","HLA-A","major histocompatibility complex, class I, A [Source:HGNC Symbol;Acc:HGNC:4931]"
"253","ENSG00000168384","HLA-DPA1","major histocompatibility complex, class II, DP alpha 1 [Source:HGNC Symbol;Acc:HGNC:4938]"
"254","ENSG00000235233","MICA","MHC class I polypeptide-related sequence A [Source:HGNC Symbol;Acc:HGNC:7090]"
"255","ENSG00000243215","HLA-DMA","major histocompatibility complex, class II, DM alpha [Source:HGNC Symbol;Acc:HGNC:4934]"
"256","ENSG00000282956","MAGI1","membrane associated guanylate kinase, WW and PDZ domain containing 1 [Source:HGNC Symbol;Acc:HGNC:946]"
"257","ENSG00000223919","LTA","lymphotoxin alpha [Source:HGNC Symbol;Acc:HGNC:6709]"
"258","ENSG00000238114","LTB","lymphotoxin beta [Source:HGNC Symbol;Acc:HGNC:6711]"
"259","ENSG00000232421","TUBB","tubulin beta class I [Source:HGNC Symbol;Acc:HGNC:20778]"
"260","ENSG00000282958","HNRNPR","heterogeneous nuclear ribonucleoprotein R [Source:HGNC Symbol;Acc:HGNC:5047]"
"261","ENSG00000232962","HLA-DOA","major histocompatibility complex, class II, DO alpha [Source:HGNC Symbol;Acc:HGNC:4936]"
"262","ENSG00000224501","HSPA1B","heat shock protein family A (Hsp70) member 1B [Source:HGNC Symbol;Acc:HGNC:5233]"
"263","ENSG00000234729","AGER","advanced glycosylation end-product specific receptor [Source:HGNC Symbol;Acc:HGNC:320]"
"264","ENSG00000282899","E2F2","E2F transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:3114]"
"265","ENSG00000173503","LTA","lymphotoxin alpha [Source:HGNC Symbol;Acc:HGNC:6709]"
"266","ENSG00000283060","ID3","inhibitor of DNA binding 3, HLH protein [Source:HGNC Symbol;Acc:HGNC:5362]"
"267","ENSG00000282972","GNG4","G protein subunit gamma 4 [Source:HGNC Symbol;Acc:HGNC:4407]"
"268","ENSG00000257473","HLA-DQA2","major histocompatibility complex, class II, DQ alpha 2 [Source:HGNC Symbol;Acc:HGNC:4943]"
"269","ENSG00000229252","HLA-E","major histocompatibility complex, class I, E [Source:HGNC Symbol;Acc:HGNC:4962]"
"270","ENSG00000215328","HSPA1A","heat shock protein family A (Hsp70) member 1A [Source:HGNC Symbol;Acc:HGNC:5232]"
"271","ENSG00000225824","HLA-DQB1","major histocompatibility complex, class II, DQ beta 1 [Source:HGNC Symbol;Acc:HGNC:4944]"
"272","ENSG00000229396","DAXX","death domain associated protein [Source:HGNC Symbol;Acc:HGNC:2681]"
"273","ENSG00000223793","HLA-DQA2","major histocompatibility complex, class II, DQ alpha 2 [Source:HGNC Symbol;Acc:HGNC:4943]"
"274","ENSG00000236237","LTB","lymphotoxin beta [Source:HGNC Symbol;Acc:HGNC:6711]"
"275","ENSG00000224103","HLA-DPA1","major histocompatibility complex, class II, DP alpha 1 [Source:HGNC Symbol;Acc:HGNC:4938]"
"276","ENSG00000231823","HLA-DQA2","major histocompatibility complex, class II, DQ alpha 2 [Source:HGNC Symbol;Acc:HGNC:4943]"
"277","ENSG00000282932","PTPRD","protein tyrosine phosphatase receptor type D [Source:HGNC Symbol;Acc:HGNC:9668]"
"278","ENSG00000226264","HLA-DMB","major histocompatibility complex, class II, DM beta [Source:HGNC Symbol;Acc:HGNC:4935]"
"279","ENSG00000230141","HLA-DOA","major histocompatibility complex, class II, DO alpha [Source:HGNC Symbol;Acc:HGNC:4936]"
"280","ENSG00000232126","HLA-B","major histocompatibility complex, class I, B [Source:HGNC Symbol;Acc:HGNC:4932]"
"281","ENSG00000227826","HLA-DRB4","major histocompatibility complex, class II, DR beta 4 [Source:HGNC Symbol;Acc:HGNC:4952]"
"282","ENSG00000239329","HLA-DMB","major histocompatibility complex, class II, DM beta [Source:HGNC Symbol;Acc:HGNC:4935]"
"283","ENSG00000215522","DDR1","discoidin domain receptor tyrosine kinase 1 [Source:HGNC Symbol;Acc:HGNC:2730]"
"284","ENSG00000235396","NOTCH4","notch receptor 4 [Source:HGNC Symbol;Acc:HGNC:7884]"
"285","ENSG00000241674","HLA-DMB","major histocompatibility complex, class II, DM beta [Source:HGNC Symbol;Acc:HGNC:4935]"
"286","ENSG00000230108","TNF","tumor necrosis factor [Source:HGNC Symbol;Acc:HGNC:11892]"
"287","ENSG00000224774","CSNK2B","casein kinase 2 beta [Source:HGNC Symbol;Acc:HGNC:2460]"
"288","ENSG00000234876","NOTCH4","notch receptor 4 [Source:HGNC Symbol;Acc:HGNC:7884]"
"289","ENSG00000281449","BCL2L14","BCL2 like 14 [Source:HGNC Symbol;Acc:HGNC:16657]"
"290","ENSG00000284971","MUC2","mucin 2, oligomeric mucus/gel-forming [Source:NCBI gene (formerly Entrezgene);Acc:4583]"
"291","ENSG00000232062","HLA-DQA1","major histocompatibility complex, class II, DQ alpha 1 [Source:HGNC Symbol;Acc:HGNC:4942]"
"292","ENSG00000183311","TUBB","tubulin beta class I [Source:HGNC Symbol;Acc:HGNC:20778]"
"293","ENSG00000281324","LRP6","LDL receptor related protein 6 [Source:HGNC Symbol;Acc:HGNC:6698]"
"294","ENSG00000280962","DUSP16","dual specificity phosphatase 16 [Source:HGNC Symbol;Acc:HGNC:17909]"
"295","ENSG00000206509","HLA-F","major histocompatibility complex, class I, F [Source:HGNC Symbol;Acc:HGNC:4963]"
"296","ENSG00000282928","MAP4K1","mitogen-activated protein kinase kinase kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:6863]"
"297","ENSG00000224398","CSNK2B","casein kinase 2 beta [Source:HGNC Symbol;Acc:HGNC:2460]"
"298","ENSG00000206206","DAXX","death domain associated protein [Source:HGNC Symbol;Acc:HGNC:2681]"
"299","ENSG00000284126","SMURF1","SMAD specific E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:16807]"
"300","ENSG00000230456","DDR1","discoidin domain receptor tyrosine kinase 1 [Source:HGNC Symbol;Acc:HGNC:2730]"
"301","ENSG00000233904","HLA-E","major histocompatibility complex, class I, E [Source:HGNC Symbol;Acc:HGNC:4962]"
"302","ENSG00000137403","HLA-F","major histocompatibility complex, class I, F [Source:HGNC Symbol;Acc:HGNC:4963]"
"303","ENSG00000228284","HLA-DQA1","major histocompatibility complex, class II, DQ alpha 1 [Source:HGNC Symbol;Acc:HGNC:4942]"
"304","ENSG00000137332","DDR1","discoidin domain receptor tyrosine kinase 1 [Source:HGNC Symbol;Acc:HGNC:2730]"
"305","ENSG00000284096","PRKAR2B","protein kinase cAMP-dependent type II regulatory subunit beta [Source:HGNC Symbol;Acc:HGNC:9392]"
"306","ENSG00000283847","HBP1","HMG-box transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:23200]"
"307","ENSG00000230726","HLA-DRA","major histocompatibility complex, class II, DR alpha [Source:HGNC Symbol;Acc:HGNC:4947]"
"308","ENSG00000282947","HNRNPL","heterogeneous nuclear ribonucleoprotein L [Source:HGNC Symbol;Acc:HGNC:5045]"
"309","ENSG00000236884","HLA-DRB1","major histocompatibility complex, class II, DR beta 1 [Source:HGNC Symbol;Acc:HGNC:4948]"
"310","ENSG00000284161","EEF2K","eukaryotic elongation factor 2 kinase [Source:HGNC Symbol;Acc:HGNC:24615]"
"311","ENSG00000283100","SIRT2","sirtuin 2 [Source:HGNC Symbol;Acc:HGNC:10886]"
"312","ENSG00000284548","METTL9","methyltransferase like 9 [Source:HGNC Symbol;Acc:HGNC:24586]"
"313","ENSG00000231135","MDC1","mediator of DNA damage checkpoint 1 [Source:HGNC Symbol;Acc:HGNC:21163]"
"314","ENSG00000215048","HLA-DPB1","major histocompatibility complex, class II, DP beta 1 [Source:HGNC Symbol;Acc:HGNC:4940]"
"315","ENSG00000242685","HLA-DMA","major histocompatibility complex, class II, DM alpha [Source:HGNC Symbol;Acc:HGNC:4934]"
"316","ENSG00000230763","HLA-DPB1","major histocompatibility complex, class II, DP beta 1 [Source:HGNC Symbol;Acc:HGNC:4940]"
"317","ENSG00000283883","VPS53","VPS53 subunit of GARP complex [Source:HGNC Symbol;Acc:HGNC:25608]"
"318","ENSG00000233209","HLA-DQB1","major histocompatibility complex, class II, DQ beta 1 [Source:HGNC Symbol;Acc:HGNC:4944]"
"319","ENSG00000237710","HLA-DPB1","major histocompatibility complex, class II, DP beta 1 [Source:HGNC Symbol;Acc:HGNC:4940]"
"320","ENSG00000243719","HLA-DMA","major histocompatibility complex, class II, DM alpha [Source:HGNC Symbol;Acc:HGNC:4934]"
"321","ENSG00000240118","PSMB9","proteasome 20S subunit beta 9 [Source:HGNC Symbol;Acc:HGNC:9546]"
"322","ENSG00000228987","HLA-DRA","major histocompatibility complex, class II, DR alpha [Source:HGNC Symbol;Acc:HGNC:4947]"
"323","ENSG00000284009","PLSCR3","phospholipid scramblase 3 [Source:HGNC Symbol;Acc:HGNC:16495]"
"324","ENSG00000206478","IER3","immediate early response 3 [Source:HGNC Symbol;Acc:HGNC:5392]"
"325","ENSG00000283996","KIR2DL3","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 3 [Source:HGNC Symbol;Acc:HGNC:6331]"
"326","ENSG00000284530","KIR2DL1","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6329]"
"327","ENSG00000283777","CANX","calnexin [Source:HGNC Symbol;Acc:HGNC:1473]"
"328","ENSG00000212866","HSPA1B","heat shock protein family A (Hsp70) member 1B [Source:HGNC Symbol;Acc:HGNC:5233]"
"329","ENSG00000283741","SMCR8","SMCR8-C9orf72 complex subunit [Source:HGNC Symbol;Acc:HGNC:17921]"
"330","ENSG00000206302","HLA-DQB1","major histocompatibility complex, class II, DQ beta 1 [Source:HGNC Symbol;Acc:HGNC:4944]"
"331","ENSG00000227046","DAXX","death domain associated protein [Source:HGNC Symbol;Acc:HGNC:2681]"
"332","ENSG00000226275","LTA","lymphotoxin alpha [Source:HGNC Symbol;Acc:HGNC:6709]"
"333","ENSG00000284177","KIR3DL1","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6338]"
"334","ENSG00000227739","TUBB","tubulin beta class I [Source:HGNC Symbol;Acc:HGNC:20778]"
"335","ENSG00000284099","SQSTM1","sequestosome 1 [Source:NCBI gene (formerly Entrezgene);Acc:8878]"
"336","ENSG00000225103","HLA-DQA2","major histocompatibility complex, class II, DQ alpha 2 [Source:HGNC Symbol;Acc:HGNC:4943]"
"337","ENSG00000284504","KIR2DL3","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 3 [Source:HGNC Symbol;Acc:HGNC:6331]"
"338","ENSG00000283723","KIR2DL1","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6329]"
"339","ENSG00000206306","HLA-DRB1","major histocompatibility complex, class II, DR beta 1 [Source:HGNC Symbol;Acc:HGNC:4948]"
"340","ENSG00000283702","KIR2DL3","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 3 [Source:HGNC Symbol;Acc:HGNC:6331]"
"341","ENSG00000283954","KIR3DL1","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6338]"
"342","ENSG00000227993","HLA-DRA","major histocompatibility complex, class II, DR alpha [Source:HGNC Symbol;Acc:HGNC:4947]"
"343","ENSG00000284132","KIR2DL3","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 3 [Source:HGNC Symbol;Acc:HGNC:6331]"
"344","ENSG00000284514","KIR2DL1","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6329]"
"345","ENSG00000284044","KIR2DL3","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 3 [Source:HGNC Symbol;Acc:HGNC:6331]"
"346","ENSG00000183214","MICA","MHC class I polypeptide-related sequence A [Source:HGNC Symbol;Acc:HGNC:7090]"
"347","ENSG00000283708","KIR2DL3","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 3 [Source:HGNC Symbol;Acc:HGNC:6331]"
"348","ENSG00000206279","DAXX","death domain associated protein [Source:HGNC Symbol;Acc:HGNC:2681]"
"349","ENSG00000284145","KIR2DL1","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6329]"
"350","ENSG00000284342","KIR3DL1","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6338]"
"351","ENSG00000284426","KIR3DL1","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6338]"
"352","ENSG00000284100","KIR2DL1","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6329]"
"353","ENSG00000243067","PSMB9","proteasome 20S subunit beta 9 [Source:HGNC Symbol;Acc:HGNC:9546]"
"354","ENSG00000283731","KIR3DL1","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6338]"
"355","ENSG00000283729","KIR3DL1","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6338]"
"356","ENSG00000206240","HLA-DRB1","major histocompatibility complex, class II, DR beta 1 [Source:HGNC Symbol;Acc:HGNC:4948]"
"357","ENSG00000206312","NOTCH4","notch receptor 4 [Source:HGNC Symbol;Acc:HGNC:7884]"
"358","ENSG00000284816","EPHA1","EPH receptor A1 [Source:HGNC Symbol;Acc:HGNC:3385]"
"359","ENSG00000228875","CSNK2B","casein kinase 2 beta [Source:HGNC Symbol;Acc:HGNC:2460]"
"360","ENSG00000285222","GCNT2","glucosaminyl (N-acetyl) transferase 2 (I blood group) [Source:HGNC Symbol;Acc:HGNC:4204]"
"361","ENSG00000283790","KIR2DL3","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 3 [Source:HGNC Symbol;Acc:HGNC:6331]"
"362","ENSG00000206439","TNF","tumor necrosis factor [Source:HGNC Symbol;Acc:HGNC:11892]"
"363","ENSG00000285069","SESN2","sestrin 2 [Source:HGNC Symbol;Acc:HGNC:20746]"
"364","ENSG00000206437","LTB","lymphotoxin beta [Source:HGNC Symbol;Acc:HGNC:6711]"
"365","ENSG00000206376","EHMT2","euchromatic histone lysine methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:14129]"
"366","ENSG00000285178","ZFP1","ZFP1 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:23328]"
"367","ENSG00000285460","BCAR1","BCAR1 scaffold protein, Cas family member [Source:HGNC Symbol;Acc:HGNC:971]"
"368","ENSG00000284241","KIR2DL3","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 3 [Source:HGNC Symbol;Acc:HGNC:6331]"
"369","ENSG00000284093","KIR3DL1","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6338]"
"370","ENSG00000284510","KIR2DL3","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 3 [Source:HGNC Symbol;Acc:HGNC:6331]"
"371","ENSG00000284401","KIR2DL1","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6329]"
"372","ENSG00000285395","XYLT1","xylosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:15516]"
"373","ENSG00000285262","MCPH1","microcephalin 1 [Source:HGNC Symbol;Acc:HGNC:6954]"
"374","ENSG00000206308","HLA-DRA","major histocompatibility complex, class II, DR alpha [Source:HGNC Symbol;Acc:HGNC:4947]"
"375","ENSG00000206305","HLA-DQA1","major histocompatibility complex, class II, DQ alpha 1 [Source:HGNC Symbol;Acc:HGNC:4942]"
"376","ENSG00000285132","CTSB","cathepsin B [Source:NCBI gene (formerly Entrezgene);Acc:1508]"
"377","ENSG00000285109","GATA4","GATA binding protein 4 [Source:HGNC Symbol;Acc:HGNC:4173]"
"378","ENSG00000284236","KIR2DL3","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 3 [Source:HGNC Symbol;Acc:HGNC:6331]"
